0.00198636,0.00015405,0.00003410,0.00003644,0.00001264,0.00001226,0.00001088,0.00000918,0.00000349,0.00000329,0.00000240,0.00000223,0.00000201,0.00000223,0.00000264,0.00000273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000066,0.00000080,0.00000083,0.00000049,0.00000021,0.00000040,0.00000017,0.00000070,0.00000043,0.00000071,0.00000034,0.00000052,0.00000060,0.00000094,0.00000286,0.00000392,0.00000559,0.00000900,0.00002112,0.00001649,0.00001263,0.00001044,0.00001308,0.00000998,0.00029675,0.00132786
0.00046739,0.00006947,0.00002116,0.00002379,0.00001053,0.00001068,0.00000912,0.00000904,0.00000309,0.00000311,0.00000219,0.00000191,0.00000116,0.00000123,0.00000136,0.00000169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000037,0.00000118,0.00000110,0.00000058,0.00000066,0.00000186,0.00000186,0.00000197,0.00000245,0.00000243,0.00000210,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000063,0.00000057,0.00000076,0.00000149,0.00000393,0.00000347,0.00000383,0.00000379,0.00000489,0.00000302,0.00003240,0.00002219
0.00006319,0.00001445,0.00002535,0.00002126,0.00000897,0.00000796,0.00000582,0.00000577,0.00000194,0.00000206,0.00000086,0.00000081,0.00000006,0.00000007,0.00000002,0.00000018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000020,0.00000025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000009,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000038,0.00000098,0.00000500,0.00000364,0.00000342,0.00000355,0.00000580,0.00000440,0.00000535,0.00000299
0.00005870,0.00001953,0.00002373,0.00002209,0.00000865,0.00000763,0.00000593,0.00000533,0.00000201,0.00000193,0.00000077,0.00000074,0.00000026,0.00000030,0.00000029,0.00000057,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000,0.00000000,0.00000060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000010,0.00000014,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000002,0.00000045,0.00000065,0.00000350,0.00000313,0.00000279,0.00000315,0.00000619,0.00000412,0.00000555,0.00000466
0.00006049,0.00002006,0.00001897,0.00001670,0.00000918,0.00000753,0.00000730,0.00000712,0.00000209,0.00000193,0.00000077,0.00000056,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000047,0.00000042,0.00000046,0.00000060,0.00000325,0.00000350,0.00000276,0.00000306,0.00000210,0.00000146,0.00000207,0.00000224
0.00006025,0.00002014,0.00002312,0.00001750,0.00000960,0.00000919,0.00000902,0.00000836,0.00000212,0.00000158,0.00000085,0.00000064,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000091,0.00000147,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000005,0.00000004,0.00000002,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000041,0.00000042,0.00000048,0.00000055,0.00000293,0.00000325,0.00000280,0.00000304,0.00000237,0.00000148,0.00000212,0.00000238
0.00005773,0.00001894,0.00001697,0.00000764,0.00000391,0.00000320,0.00000189,0.00000195,0.00000092,0.00000111,0.00000152,0.00000120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000019,0.00000000,0.00000000,0.00000000,0.00000000,0.00000011,0.00000049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000044,0.00000019,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000043,0.00000041,0.00000042,0.00000046,0.00000277,0.00000365,0.00000324,0.00000311,0.00000259,0.00000174,0.00000218,0.00000265
0.00005883,0.00002754,0.00002434,0.00001854,0.00000931,0.00001235,0.00000773,0.00000688,0.00000076,0.00000105,0.00000103,0.00000184,0.00000035,0.00000001,0.00000055,0.00000042,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000048,0.00000047,0.00000056,0.00000073,0.00000275,0.00000364,0.00000402,0.00000396,0.00000303,0.00000136,0.00000184,0.00000229
0.00008884,0.00007054,0.00002470,0.00001359,0.00000616,0.00000568,0.00000516,0.00000496,0.00000531,0.00000355,0.00000097,0.00000000,0.00000000,0.00000042,0.00000317,0.00000339,0.00000062,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000391,0.00000078,0.00000016,0.00000006,0.00000003,0.00000007,0.00000000,0.00000000,0.00000000,0.00000032,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000019,0.00000010,0.00000009,0.00000014,0.00000049,0.00000047,0.00000052,0.00000064,0.00000134,0.00000198,0.00000365,0.00000468,0.00000318,0.00000088,0.00000099,0.00000150
0.00011609,0.00008472,0.00003455,0.00002594,0.00000784,0.00000412,0.00000267,0.00000245,0.00000345,0.00000387,0.00000664,0.00001046,0.00000448,0.00000221,0.00000231,0.00000262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000050,0.00000026,0.00000010,0.00000006,0.00000000,0.00000000,0.00000000,0.00000012,0.00000011,0.00000011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000015,0.00000013,0.00000009,0.00000015,0.00000052,0.00000047,0.00000049,0.00000055,0.00000114,0.00000126,0.00000258,0.00000395,0.00000389,0.00000099,0.00000114,0.00000160
0.00008515,0.00005121,0.00004503,0.00002111,0.00001077,0.00000693,0.00000574,0.00000494,0.00000510,0.00000386,0.00000252,0.00000316,0.00000140,0.00000128,0.00000265,0.00000285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000021,0.00000014,0.00000011,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000029,0.00000029,0.00000022,0.00000022,0.00000054,0.00000052,0.00000039,0.00000041,0.00000070,0.00000077,0.00000182,0.00000422,0.00000503,0.00000131,0.00000091,0.00000157
0.00007973,0.00009680,0.00003435,0.00001711,0.00000926,0.00000875,0.00000798,0.00000522,0.00000514,0.00000392,0.00000182,0.00000274,0.00000270,0.00000182,0.00000141,0.00000105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000044,0.00000348,0.00000106,0.00000022,0.00000008,0.00000005,0.00000005,0.00000005,0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000029,0.00000026,0.00000020,0.00000021,0.00000048,0.00000047,0.00000041,0.00000045,0.00000092,0.00000089,0.00000178,0.00000418,0.00000627,0.00000245,0.00000083,0.00000143
0.00013144,0.00019019,0.00012604,0.00010196,0.00012253,0.00008437,0.00002569,0.00002833,0.00007642,0.00032945,0.00000000,0.00000000,0.00000000,0.00000000,0.00006278,0.00004949,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000006,0.00000010,0.00000009,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000036,0.00000009,0.00000000,0.00000000,0.00000023,0.00000022,0.00000018,0.00000016,0.00000035,0.00000030,0.00000019,0.00000022,0.00000025,0.00000026,0.00000016,0.00000015,0.00000096,0.00000118,0.00000138,0.00000362,0.00000755,0.00000568,0.00000099,0.00000188
0.00014312,0.00025315,0.00012530,0.00007043,0.00006501,0.00003176,0.00009692,0.00359075,0.00000000,0.00118155,0.00004251,0.00001754,0.00001846,0.00004309,0.00030547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000017,0.00000013,0.00000011,0.00000000,0.00000017,0.00000014,0.00000015,0.00000010,0.00000031,0.00000028,0.00000018,0.00000019,0.00000024,0.00000027,0.00000019,0.00000022,0.00000083,0.00000115,0.00000154,0.00000221,0.00000612,0.00000724,0.00000123,0.00000162
0.00019297,0.00038056,0.00018216,0.00009011,0.00011847,0.00038542,0.06672233,0.03172104,0.00016493,0.00005081,0.00001001,0.00000568,0.00000465,0.00003503,0.00013677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000013,0.00000003,0.00000007,0.00000000,0.00000007,0.00000003,0.00000013,0.00000016,0.00000028,0.00000027,0.00000027,0.00000028,0.00000021,0.00000023,0.00000026,0.00000029,0.00000088,0.00000114,0.00000116,0.00000119,0.00000531,0.00000664,0.00000155,0.00000142
0.00019856,0.00030608,0.00014768,0.00006749,0.00026809,0.00201633,0.25203168,0.14958632,0.00389988,0.00131078,0.00030591,0.00036550,0.00000000,0.00000000,0.00015639,0.00007241,0.00000035,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000004,0.00000006,0.00000008,0.00000001,0.00000024,0.00000022,0.00000021,0.00000020,0.00000017,0.00000018,0.00000021,0.00000026,0.00000087,0.00000121,0.00000136,0.00000142,0.00000585,0.00000780,0.00000310,0.00000134
0.00021382,0.00032328,0.00017354,0.00016443,0.00025919,0.00026288,0.00390939,0.01236884,0.00856940,0.00679027,0.00015456,0.00046212,0.00015149,0.00003443,0.00000517,0.00000512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000029,0.00000000,0.00000016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000011,0.00000034,0.00000019,0.00000184,0.00000318,0.00000266,0.00000070
0.00016373,0.00022887,0.00016520,0.00017197,0.00033155,0.00015308,0.00021543,0.00015628,0.00012748,0.00010675,0.00002122,0.00000924,0.00000280,0.00000519,0.00000488,0.00000659,0.00000000,0.00000000,0.00000000,0.00000000,0.00000054,0.00000000,0.00000016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000018,0.00000000,0.00000139,0.00000229,0.00000246,0.00000080
0.00013093,0.00016165,0.00009643,0.00011578,0.00020356,0.00010479,0.00008646,0.00008108,0.00008095,0.00005383,0.00002321,0.00002369,0.00000358,0.00000598,0.00000971,0.00000794,0.00000000,0.00000000,0.00000000,0.00000000,0.00000062,0.00000000,0.00000009,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000012,0.00000000,0.00000065,0.00000119,0.00000000,0.00000077
0.00013664,0.00017137,0.00012007,0.00011488,0.00022921,0.00013353,0.00013298,0.00009654,0.00008313,0.00005413,0.00002923,0.00003278,0.00000491,0.00000536,0.00000934,0.00000955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000046,0.00000000,0.00000008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000009,0.00000000,0.00000053,0.00000132,0.00000000,0.00000100
0.00007839,0.00009425,0.00006826,0.00006404,0.00017262,0.00008178,0.00016449,0.00013218,0.00005665,0.00003375,0.00002080,0.00001966,0.00001006,0.00001235,0.00001231,0.00001390,0.00000000,0.00000000,0.00000000,0.00000031,0.00000041,0.00000000,0.00000016,0.00000004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000027,0.00000097,0.00000000,0.00000127
0.00009601,0.00009727,0.00005415,0.00006184,0.00019603,0.00005606,0.00007699,0.00006486,0.00004574,0.00004534,0.00003187,0.00002769,0.00001433,0.00001537,0.00001302,0.00001371,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000,0.00000000,0.00000017,0.00000010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000006,0.00000121,0.00000000,0.00000104
