./rawImages/afw/397921011_2.jpg	398.003612,568.585615,525.064812,547.820375,442.823211,649.941122,434.786246,698.359717,553.371240,682.385370	354.86124700000005,575.012156,353.80859399999997,609.01571,359.274455,642.328534,378.41898599999996,679.599397,400.819495,714.467744,425.11177599999996,749.7255690000001,452.422335,783.2085509999999,486.890141,812.733121,518.5056599999999,819.198699,556.363865,813.615054,584.8549429999999,795.6641099999999,611.6581570000001,770.295296,633.1203820000001,733.9600780000001,652.541682,691.7269150000001,656.6195150000001,642.655837,658.0348849999999,594.845358,654.794308,539.207794,350.405958,547.406764,363.031034,534.652132,380.868846,534.984362,401.11956499999997,538.027898,417.873789,543.84128,474.737392,521.89367,501.35579299999995,511.90545,528.543406,501.58736600000003,557.411878,505.79166200000003,582.217225,518.608969,443.737459,557.947593,442.868671,587.2875799999999,441.576262,617.271123,440.823211,647.941122,430.11650599999996,656.688918,437.21272,663.87325,453.13118899999995,666.89557,470.384379,656.364142,486.749071,648.215042,375.406926,575.336463,387.711768,566.813493,403.625692,562.953762,422.039429,565.327121,404.381048,566.552449,388.295941,570.022755,493.91449800000004,554.5526110000001,514.168536,545.459537,531.7080480000001,543.023329,549.296069,546.059696,531.684646,545.920025,514.698016,548.878609,432.786246,696.359717,447.12942000000004,689.0117809999999,459.44133,687.618922,474.29478,687.613627,495.400298,680.94014,525.213759,676.454352,551.3712400000001,680.38537,534.070118,720.916739,509.630093,733.352401,489.828453,736.353138,473.105418,738.0225320000001,454.02061399999997,728.022596,441.157954,697.580776,461.212,692.361143,476.82178600000003,691.23748,497.01664000000005,685.86338,544.390889,681.99445,505.332639,718.3474620000001,485.84144800000007,722.711723,468.487008,720.181579	1.595	504.5	660.5
./rawImages/afw/2863107962_1.jpg	428.005777,181.140637,479.383850,187.756845,455.943043,220.843215,415.209856,228.700008,473.817452,235.302947	378.646097,171.34144799999999,376.513426,185.595485,374.63653500000004,200.521435,375.444708,215.106701,379.81313900000004,227.26172999999997,387.702397,241.52591,398.22339700000003,256.55839199999997,415.897926,269.52218999999997,438.794205,276.68436299999996,459.610279,274.627342,474.23217400000004,264.50325,485.997424,253.641315,493.77283200000005,241.09759,496.24944800000003,227.56787400000002,498.813767,212.49993500000002,500.94962300000003,199.6957,503.33584,189.289207,403.422212,167.343901,415.377252,161.22656,428.90475,161.787376,441.498787,165.80811,450.25347800000003,173.022603,461.01792400000005,171.40936299999998,472.19979000000006,169.050302,482.582245,169.343474,493.499079,172.735841,497.75548399999997,181.251195,455.43464800000004,178.601512,454.513564,192.70428700000002,454.170976,205.399443,453.943043,218.843215,432.48249599999997,217.782814,440.866672,223.59629700000002,449.655,227.564261,457.343391,224.245486,463.30560599999995,219.72677599999997,413.240103,177.740202,422.501166,177.363829,430.17377400000004,178.69454299999998,439.567546,182.594629,429.45310599999993,180.75363000000002,421.895062,179.750548,465.09031,183.505298,474.02515,184.161789,480.943548,186.627095,487.38520199999994,187.909763,480.943548,186.627095,473.623154,185.611403,413.209856,226.700008,427.272584,229.00493799999998,438.46816500000006,231.503885,444.74377300000003,233.38325099999997,451.17920899999996,233.01606099999998,463.04392699999994,232.397259,471.81745199999995,233.30294700000002,460.253666,246.025789,447.45554400000003,249.35968300000002,439.91311500000006,249.49828,432.97631500000006,247.33893700000002,421.54972599999996,240.232021,415.719506,228.33965600000002,438.128686,232.716193,444.604334,234.17844700000003,451.0325,233.574963,467.612488,234.886754,448.11228,245.58620200000001,440.815644,246.209398,434.318471,244.03328599999998	0.65	439.0	219.0
./rawImages/helen/trainset/1271089376_2.jpg	525.598329,520.568884,691.102550,503.227515,602.347486,617.486220,556.180850,698.142735,714.299873,679.928901	451.88947199999996,560.431791,455.882374,605.338625,469.39681399999995,653.136824,487.458724,700.023327,506.36972599999996,741.831528,534.320859,780.326991,560.144161,812.5808450000001,597.3184769999999,843.534843,638.659272,851.659585,679.04286,842.741867,723.78434,817.2858570000001,763.5087030000001,778.137712,795.975835,738.531345,823.774055,693.434582,835.287189,635.0857990000001,835.832411,567.928375,828.43474,508.533802,445.76124400000003,477.990254,463.27056500000003,457.069041,491.130329,450.57834800000006,521.799888,453.938007,552.180585,465.27924299999995,635.823115,453.153271,669.172009,436.009716,705.465988,431.11749800000007,740.693895,431.15085,772.0961179999999,436.62448099999995,597.576984,505.88443099999995,598.694576,542.1510900000001,599.352076,578.507739,600.347486,615.48622,568.32407,639.719291,587.3781230000001,648.7421820000001,609.804626,650.312609,634.9936809999999,645.618014,658.345658,632.151891,490.027867,519.954437,510.340514,504.45409299999994,538.680324,503.677182,562.197754,522.092751,537.495171,531.711892,507.87730700000003,534.432371,650.275432,509.218896,671.9358940000001,488.521414,703.328148,486.832821,728.7108,499.43964800000003,707.3373429999999,513.8465669999999,673.808816,515.709257,554.18085,696.142735,573.1313849999999,685.209263,595.826067,680.852634,618.047444,684.765218,643.0700559999999,676.041388,678.386204,677.533772,712.299873,677.928901,687.4257759999999,721.290745,657.962383,739.946362,630.379129,748.668186,606.5774349999999,748.7491650000001,578.107711,734.933215,565.8412,697.463983,597.749635,692.7865469999999,619.362032,693.5362309999999,645.886639,689.020814,707.477347,681.764422,652.6592410000001,717.188384,625.846709,722.609554,603.106982,721.26527	2.105	640.5	641.5
./rawImages/afw/3576294411_1.jpg	885.236417,327.114390,974.513151,319.640624,951.874096,356.852724,912.121215,435.698342,977.332317,432.552928	793.043395,355.238158,795.484317,392.563439,801.2368809999999,425.16652300000004,812.384761,454.49592800000005,837.910132,478.18726,873.97909,493.590237,905.0937630000001,507.02477300000004,931.6877720000001,513.808192,955.909774,508.292195,972.6213230000001,493.97883499999995,980.247951,474.217601,992.704676,451.44341799999995,1004.7509470000001,428.093999,1010.8634910000001,404.390183,1014.2928890000001,372.708318,1014.467933,340.718299,1009.438258,314.468308,839.2987,311.274968,853.0774880000001,295.494641,874.716841,288.395338,897.9717210000001,286.492898,920.633593,297.553079,947.5045119999999,290.45306400000004,963.712645,282.27934500000003,980.471318,280.185494,995.949693,282.845119,1003.756398,295.51824,936.644797,312.650157,939.641045,326.590093,944.164842,340.378442,949.8740960000001,354.852724,923.252675,379.217462,935.2689939999999,380.87562,946.5976310000001,383.176134,956.1468,380.336371,964.356392,376.63507999999996,860.3048130000001,329.114549,875.6740390000001,319.463746,890.309031,317.624437,902.3522939999999,324.87726000000004,890.810045,331.457736,876.1525539999999,331.91164100000003,951.351235,322.276011,965.47514,311.04659300000003,978.340407,310.600137,991.3802880000001,316.546218,980.1012400000001,324.548359,966.135817,324.36740499999996,910.121215,433.69834199999997,923.8413109999999,412.69341299999996,941.5107939999999,399.43311800000004,955.198633,401.48920499999997,967.77273,398.445926,976.0197730000001,411.025242,975.332317,430.552928,973.575304,452.991503,966.746545,464.222108,954.4097869999999,471.15563099999997,938.411643,470.770246,922.2827,464.226271,919.126514,433.22980599999994,940.721866,416.57733199999996,954.6761730000001,415.740213,965.6319869999999,419.70060599999994,971.531332,427.493266,965.4456869999999,445.10631500000005,955.1793220000001,453.33624699999996,939.5531269999999,449.864866	1.17	904.0	397.0
./rawImages/helen/trainset/2864812753_2.jpg	672.613137,871.685622,981.744856,827.832226,828.792848,940.258465,739.832644,1147.060952,983.389242,1110.409893	511.212725,924.2191740000001,524.458482,1007.7623179999999,556.59708,1086.359099,587.9514839999999,1165.090136,631.4008200000001,1238.325558,682.185205,1287.26207,743.933896,1330.451351,824.3411169999999,1360.673941,909.0283099999999,1365.8995699999998,980.6607619999999,1344.388066,1042.504464,1310.237361,1095.779475,1250.771399,1134.21119,1187.40405,1162.507442,1100.952893,1170.32635,1014.307123,1170.430895,930.2148609999999,1164.18913,850.343943,538.396642,841.081701,564.58706,779.809213,622.07667,753.172479,699.202678,756.006001,764.950545,774.9825139999999,855.7763289999999,756.836027,909.4130470000001,719.667331,978.1390630000001,700.617242,1048.5014019999999,710.2763190000001,1099.447091,747.399494,816.6579830000001,832.300213,819.364751,867.167876,823.352706,902.109005,826.792848,938.258465,777.904658,1025.834756,809.105812,1036.817517,842.8656119999999,1038.6991130000001,873.699902,1026.620992,899.808186,1013.354925,610.735345,877.231434,645.476178,851.3901109999999,692.526379,845.354353,740.222224,871.3424699999999,697.185518,888.1390039999999,647.2644740000001,893.859018,905.650592,846.3659039999999,952.4515710000001,807.507266,997.6385439999999,804.932079,1038.901096,821.832386,1007.982798,841.1880769999999,960.9065109999999,849.7014810000001,737.8326440000001,1145.060952,790.61828,1118.566718,831.018367,1099.1048210000001,856.587666,1106.206551,883.538194,1092.460729,930.678299,1101.3214560000001,981.389242,1108.409893,939.8630519999999,1151.016724,896.6364619999999,1162.097198,867.0594550000001,1167.7893609999999,839.5953939999999,1170.13966,793.737247,1169.0410359999998,758.358477,1143.280139,835.5457759999999,1131.147693,860.1781599999999,1131.0804640000001,889.2880759999999,1124.3248800000001,961.784898,1114.355847,889.2880759999999,1124.3248800000001,860.1781599999999,1131.0804640000001,835.5457759999999,1131.147693	3.33	841.0	1033.0
./rawImages/afw/270814102_1.jpg	974.912628,751.483615,1052.289158,746.906321,984.652112,790.474488,984.445395,852.960779,1046.852237,855.718864	960.0387509999999,764.436372,955.303508,786.700752,959.0297619999999,812.038438,961.0550029999999,833.7815469999999,967.9049369999999,856.689568,971.9973679999999,878.419635,976.11469,899.106102,984.091475,915.5115609999999,1004.92536,923.940968,1034.589861,923.972247,1068.775007,910.0936619999999,1105.900906,897.7939220000001,1132.110794,876.0856699999999,1149.687175,847.61421,1155.74793,812.7768990000001,1159.953965,780.722854,1161.859829,747.0311320000001,951.967883,736.944833,955.9881429999999,725.8324610000001,968.115532,723.611646,980.8183369999999,728.072418,989.965511,732.8196820000001,1000.768726,730.5165480000001,1021.274725,723.719946,1042.589525,719.4051969999999,1066.651501,723.180425,1085.7045970000001,736.305233,996.725865,742.814208,992.7289509999999,757.575682,987.881282,772.6430280000001,982.6521119999999,788.474488,974.791707,799.193305,984.121441,807.121161,994.498109,811.661749,1008.4442529999999,805.138184,1022.613871,798.799309,962.252934,751.9474389999999,968.0015080000001,744.796421,977.328373,745.37421,987.378037,751.939608,978.2768960000001,753.152858,968.043736,754.610972,1035.241434,747.803258,1044.729562,739.319378,1055.638952,740.7914030000001,1065.864153,746.248509,1056.087393,749.753334,1044.700727,749.761168,982.445395,850.9607789999999,975.4235359999999,839.121632,979.494743,828.615074,990.052534,831.705388,1001.087861,829.044454,1022.397674,836.360129,1044.8522369999998,853.718864,1029.182865,861.188798,1012.93446,866.356848,999.665936,868.1441,989.59911,867.470477,982.0882539999999,861.254666,985.079699,849.8555150000001,984.324844,843.3365060000001,991.7425609999999,840.300281,1003.735508,839.1595619999999,1036.770343,849.9802810000001,1008.2685210000001,853.6085419999999,996.087858,854.917673,986.854088,853.276086	1.055	1056.5	821.5
./rawImages/lfpw/trainset/image_0310.png	253.192214,126.804829,331.713127,125.559228,298.072951,156.209328,255.677408,202.547067,323.042433,199.485186	180.090312,136.150977,180.527546,163.432016,182.495288,189.236081,189.144296,212.494409,202.105129,231.268981,217.795096,245.997743,241.41637999999998,255.309303,265.190869,260.202051,286.69424,260.360224,308.199562,258.449593,327.824011,250.34703599999997,342.585181,235.220307,353.288206,215.76620699999998,362.358816,195.365321,367.226646,174.265939,368.866954,151.634178,365.91934399999997,130.146551,220.79721899999998,91.040414,232.68706600000002,85.334435,247.212231,83.172823,259.80107000000004,82.749082,274.438879,85.734931,319.137219,81.792542,331.25582599999996,78.962241,342.752236,77.134973,353.57995800000003,80.22988000000001,358.773911,89.673736,293.833919,118.93879199999999,294.130459,130.063113,294.866322,141.794344,296.072951,154.209328,277.04725299999996,174.142101,286.296613,175.439914,295.503657,176.981434,301.47256200000004,175.428548,305.97226800000004,173.870762,235.64173,125.69691,246.45239300000003,121.183948,256.13321,120.93366999999999,264.332077,125.60265700000001,256.164656,128.812319,246.01859700000003,128.289379,315.64315899999997,125.227994,324.882642,120.15514499999999,334.977188,119.943643,342.686619,124.291978,334.078656,127.143012,324.914023,126.995112,253.677408,200.547067,272.158005,197.76700300000002,286.053453,194.832549,293.492588,196.281452,300.098817,195.692367,308.87404399999997,196.392879,321.042433,197.485186,310.053199,210.16137700000002,301.622502,214.191852,294.176813,215.652582,285.453623,217.05313199999998,272.73250099999996,215.157646,259.89170099999996,201.192818,286.000407,198.745445,293.42067000000003,199.116176,300.313286,198.601402,314.786653,200.381844,300.378227,205.49248899999998,293.869835,206.90835,285.434177,207.732279	0.945	274.5	169.0
./rawImages/helen/trainset/2262286043_1.jpg	373.103689,315.072507,494.919839,337.243124,426.822554,388.432360,367.894798,450.541912,451.682490,463.305885	293.298162,305.485026,290.850935,339.216836,289.20959799999997,377.945813,287.739122,410.308365,291.558884,442.356215,299.563657,471.7578,326.191408,495.32513200000005,357.645014,510.4583650000001,390.477315,519.539703,425.09303200000005,519.442872,456.24973,509.49615300000005,488.21622300000007,495.883936,511.66779900000006,471.956996,528.074932,445.048042,538.0739599999999,418.18675700000006,548.690262,389.288726,561.572471,362.344958,321.798389,265.686648,344.554759,254.961139,371.268172,256.457886,399.06806800000004,268.242158,421.597363,282.046092,466.954306,287.589581,492.66303700000003,284.913011,514.750143,285.932633,535.672575,295.077643,549.7866700000001,309.454358,437.94816299999997,317.071909,432.932531,341.28384900000003,429.04685599999993,363.126509,424.822554,386.43236,393.001129,401.759775,405.214754,407.690767,418.015201,411.79983799999997,430.736989,412.183998,441.854021,411.458167,346.486319,308.97970899999996,363.980204,303.009366,382.460116,309.197472,394.10677799999996,321.939353,379.215936,322.038522,358.7585,318.044667,464.93318600000003,336.58439500000003,484.489724,326.294285,502.507047,329.540975,513.178541,340.91954300000003,501.79945999999995,343.469253,482.883126,341.667982,365.894798,448.541912,388.020416,435.594075,405.136523,432.263084,413.86589399999997,437.00094900000005,426.262484,436.67961399999996,438.441003,447.186764,449.68249000000003,461.305885,432.306047,473.73986900000006,419.31641900000005,475.810525,406.20716400000003,475.684175,395.59387200000003,471.99914299999995,380.691677,463.07370599999996,378.375769,448.26866500000006,402.303764,446.991279,411.294437,448.97178899999994,423.898672,451.01454900000004,441.48955199999995,461.122467,422.86727699999994,456.20642599999996,409.68485400000003,455.89752400000003,400.175895,452.475375	1.375	424.5	387.0
./rawImages/lfpw/trainset/image_0690.png	116.975107,164.423510,167.905719,142.845746,166.261987,179.485083,135.615022,214.784894,184.071471,193.839344	69.063732,170.36936200000002,75.228442,188.682244,83.410389,205.771137,94.15332,221.953779,109.111972,233.242671,128.53583999999998,241.335098,151.857688,246.005049,168.86506,244.812288,180.12108899999998,240.03049199999998,188.032367,230.4876,190.48890600000001,216.580965,191.349748,204.70933300000002,193.253978,190.520441,194.18371299999998,177.532053,194.639188,163.044384,191.07718899999998,150.63674,184.27878700000002,139.247131,88.429903,158.979478,95.611418,150.86872,104.678924,146.047877,115.25285900000002,144.980076,126.78241299999999,145.433684,153.587301,135.711651,158.037285,128.491875,163.91788,122.479656,169.55521399999998,118.587069,175.36963,119.58578200000001,144.71624599999998,150.622502,151.59134,159.918475,157.099296,168.48640600000002,164.261987,177.485083,151.118778,190.59653,158.34849,190.258249,165.50946299999998,188.682244,168.025688,185.622269,170.17941399999998,182.69878400000002,104.378198,166.53741599999998,109.455409,160.779965,117.18533500000001,157.719989,125.934517,159.44297,120.789061,163.97643100000002,112.470624,167.217656,157.600005,147.136842,160.636987,139.690382,166.893429,136.662661,173.46761,136.980401,171.22215400000002,141.582107,164.870306,145.447833,133.615022,212.784894,146.898083,206.122841,159.566002,200.741127,165.234455,199.762158,169.16411000000002,196.263634,175.437997,194.717104,182.071471,191.83934399999998,180.51933799999998,204.751217,177.752963,211.377323,173.431469,214.67211,166.872166,217.54052099999998,151.943871,218.697673,137.221691,211.965713,160.815906,203.922028,166.65948500000002,202.51761100000002,171.33884799999998,200.337642,180.173128,194.510884,174.222005,204.555507,169.428482,208.424043,163.5892,211.42587999999998	0.645	132.0	182.5
./rawImages/helen/trainset/105300174_1.jpg	406.407004,424.869348,625.527507,440.982435,517.402389,584.322084,411.941431,680.058626,596.090255,693.260563	250.49780499999997,450.522528,261.47648399999997,527.8282360000001,273.975017,591.686031,280.674121,655.5801339999999,302.092243,711.637264,337.131911,764.496638,385.36732,807.733436,446.107738,845.0525050000001,500.214904,855.256339,553.9446730000001,847.372916,603.948379,818.5547740000001,650.080548,780.172045,681.632572,724.934772,702.210704,669.598563,713.0309980000001,604.47498,726.201273,542.8824030000001,740.1344690000001,480.74066600000003,295.667157,395.138105,319.83381,354.483655,366.52596600000004,339.94811,416.91595,343.147898,461.869831,361.282864,584.532512,381.427546,631.757837,370.212593,674.3576059999999,371.101636,706.904958,392.413318,719.9424240000001,427.149021,523.226133,424.442479,521.4797219999999,477.815349,518.745426,528.030967,515.402389,582.322084,461.17410099999995,593.635348,483.69867999999997,605.632978,512.034422,616.8583629999999,540.129867,609.255003,560.730132,603.4208179999999,358.098602,426.06129400000003,388.971058,406.89651299999997,424.51332300000007,410.972451,448.456971,434.794825,419.33402,436.903033,384.809616,436.705396,578.870441,447.02227300000004,606.9337059999999,423.978515,639.562673,426.19259000000005,664.600538,446.214282,639.508723,454.275513,608.104924,451.48312300000003,409.941431,678.058626,452.316955,664.142194,488.407246,661.05362,508.12966100000006,670.823016,532.854437,664.684858,568.647675,676.345905,594.090255,691.2605629999999,565.564384,715.488794,527.798753,726.458167,504.065316,726.98408,478.94656100000003,722.335494,447.59521399999994,707.981407,433.101302,684.302315,483.916472,682.316949,508.558533,686.482401,531.910712,684.373892,562.4423879999999,692.29391,530.3592610000001,702.242421,505.91460700000005,703.2931219999999,482.270288,698.936895	2.585	495.5	597.5
